MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,LPC_1,LPC_2,LPC_3,LPC_4,LPC_5,LPC_6,LPC_7,LPC_8,LPC_9,LPC_10,LPC_11,LPC_12,LPC_13,PLP_1,PLP_2,PLP_3,PLP_4,PLP_5,PLP_6,PLP_7,PLP_8,PLP_9,PLP_10,PLP_11,PLP_12,PLP_13,Speaker
-218.32297324042756,54.52130412339898,-24.2643924659605,21.62168792844332,-25.85685497685896,-23.09719029130413,-35.93811052922814,-13.20838236023709,-11.417183665655449,-8.491258801515112,-4.398606986171967,-0.4624019303918564,-6.813492231885173,1.0,-1.556283275225111,1.600914526247862,-1.275582592509282,0.8485623666501135,-0.7142311045439951,0.7431617351559174,-0.7113485470834128,0.5420100646330006,-0.3994508936220113,0.3503216581974585,-0.2454408864101205,0.1898967315189937,-75.20399191344077,-1.0104835992800103,-0.5028776951650508,-0.6703976596458888,-0.7535587638680038,-0.8029821588034071,-0.8355435432484172,-0.8584770821081882,-0.8754014437992986,-0.8883286898538381,-0.8984682168175969,-0.9065929673193877,-0.9165867031352432,Speaker_0004
-218.43071413652035,53.59468138510093,-25.518917138285104,25.992649463024268,-21.52810597064368,-21.3932328771612,-37.3081847847324,-15.343239929700124,-14.626103724455277,-10.032504263517852,-4.574546466167245,1.151582185289692,-6.577519350335817,1.0,-1.5660614581515702,1.6162192126936883,-1.2984058159261096,0.8843161534275625,-0.7738705199143603,0.7799871328727921,-0.7643745397109568,0.5659731946487077,-0.3940583431857414,0.3393379424273786,-0.2360214755572992,0.194511142329647,-75.26523108111316,-1.0103344542464836,-0.5029012033100222,-0.6704316025698713,-0.7536148760992422,-0.8030636482873982,-0.835651419435415,-0.8586116495615151,-0.8755627607563448,-0.8885166851973006,-0.8986825835294022,-0.9068328034306395,-0.9169604723076136,Speaker_0004
-231.05112551084096,51.424801746089415,-27.387468204284705,22.116678697471013,-22.83630471095957,-20.661164138958718,-36.43331053780341,-14.047123782547644,-14.748148668030428,-7.409718950918831,-4.188579946277499,-0.3271528351015697,-5.306475505618561,1.0,-1.5557928856628755,1.6313431503766158,-1.336576518590924,0.9629735476841564,-0.847578883491884,0.8308713664805336,-0.8012011143711296,0.6364897329499324,-0.4716125412786704,0.3852318537452099,-0.2676543907644422,0.2077577711340519,-76.13883645569969,-1.010012108783169,-0.5027548053901668,-0.6702450203972377,-0.7534186928706001,-0.802870758059568,-0.8354685624849437,-0.8584427557981646,-0.8754101729057483,-0.8883816496374778,-0.8985654424426566,-0.9067330269651198,-0.9162714291400698,Speaker_0004
-267.7620171610986,49.66443391213745,-18.778610226177893,16.80988066203993,-30.60414359922428,-19.89953473002142,-29.655591859636743,-11.140355769301449,-12.384137709060962,-6.009298614396671,-2.4135207929617306,-5.188793810766481,-8.447612167007591,1.0,-1.352341942393037,1.4178913666904671,-1.163229718568651,0.7516158002154387,-0.6147570515210641,0.5782174965220531,-0.5785191676059884,0.4963253963497791,-0.3556107044234429,0.3006381142649252,-0.179232246348782,0.1542296765685814,-81.39158730001682,-1.0094007614028924,-0.5020957617042883,-0.6693637073757477,-0.7523478883082899,-0.8016287543481038,-0.834069010542125,-0.8568977985598208,-0.8737316863992954,-0.8865818277384716,-0.8966571964654014,-0.9047304595761284,-0.9161400038315743,Speaker_0004
-258.4261654836272,50.79101171550551,-15.805037111851489,13.20046071734232,-32.62962191933027,-12.613143369590498,-29.023798596515643,-13.559336592840111,-11.910094022843907,-7.155282376929544,-1.815770922599032,-5.099891008572524,-6.52949831471018,1.0,-1.325112117581147,1.4170592828623605,-1.1853134186982184,0.6678482538389969,-0.4663993726322845,0.468132421520597,-0.475680010707148,0.4427978508357034,-0.3528831607345854,0.3034286923428435,-0.1834744244914998,0.1380248648487084,-81.39170456824654,-1.0078594438847468,-0.501535894322343,-0.6686199488703484,-0.7515616347675739,-0.8008575735241726,-0.8333428366077642,-0.8562349874434512,-0.87314509875712,-0.8860815911544685,-0.8962520827903616,-0.9044285014358472,-0.9153948711272228,Speaker_0004
-253.91384146013456,48.77169041828875,-19.950187490456628,15.679606829440369,-31.678186571946288,-19.419409054362117,-29.245752955505477,-14.366596329970507,-10.603759529316394,-4.457622357257598,-6.682967916273711,-4.147365754422355,-4.291500581216535,1.0,-1.3963109534996705,1.46838217333748,-1.1863609749539286,0.7216611458540212,-0.5821506781846265,0.5863744802635273,-0.5874005665085426,0.5420059841454938,-0.4377454518422516,0.3762357168573652,-0.2402818064818336,0.1752205475796713,-79.44213773994716,-1.0087723699052384,-0.501920812323611,-0.6691214701854992,-0.752094550859762,-0.8013855499830201,-0.8338455775975876,-0.8566988205165914,-0.8735594735660971,-0.8864375563273439,-0.8965415383949875,-0.9046437286436226,-0.915642487946009,Speaker_0004
-220.8883056303607,45.323198529389,-22.129523358984617,21.677590298364567,-28.30844325021024,-15.906144030066242,-32.84570078204435,-16.10279757868139,-14.422582423994442,-7.924399761481624,-3.1658784671203346,-2.259030710535819,-7.73227849668779,1.0,-1.4403780225283362,1.5314791854046914,-1.2811249251813497,0.8157962926085679,-0.6714130176399126,0.6418415581710992,-0.6665667614128389,0.5276235970613243,-0.3869153898834179,0.3304954562673862,-0.2032020102294346,0.1755554917612518,-76.96838031970196,-1.0112281708775184,-0.5028916684988985,-0.6704036110079584,-0.7534721331703057,-0.8027722026322954,-0.8351979616651586,-0.8579919429561582,-0.874777447975585,-0.8875695641002749,-0.8975799779209264,-0.9055836089480332,-0.917642599429504,Speaker_0004
-210.5328916508804,49.90511939267201,-29.8061095929786,20.680438392115743,-22.471573767773588,-20.562207980667697,-38.33402927121554,-13.097968359165716,-16.280847854433443,-4.8339071431486245,-3.9489074202824086,0.5917691005600247,-5.94813393171204,1.0,-1.5234270956239266,1.6018765520267202,-1.3521905331120998,1.0275988338152178,-0.8956449479134543,0.8743443795286329,-0.8090954680445857,0.6368199765498274,-0.4873082603688597,0.4156107025602943,-0.294108524428632,0.2234937083933498,-74.87830108238225,-1.0097967347730044,-0.5027135956444385,-0.6701902974264696,-0.7533746805786166,-0.8028469248857123,-0.8354691211567762,-0.8584693898477086,-0.8754631239195146,-0.8884602726670305,-0.8986685680535451,-0.9068592957661318,-0.915955210873658,Speaker_0004
-223.83969596966733,54.15731094661355,-29.884112545482985,22.721895947718355,-22.345224092650305,-20.165326765005823,-38.120704537869656,-15.63557867903519,-16.292515002701872,-9.419897571340549,-2.463585113960089,-0.8623292557762171,-4.733946069396212,1.0,-1.6102325680099998,1.6786612886832752,-1.3908039745596172,1.0152247385985098,-0.8578717103999192,0.8328053035825633,-0.8505519485941163,0.7068681327150556,-0.4936695647725166,0.3918575423756758,-0.2723872508757263,0.2100215087201282,-75.89483597035019,-1.0115684928053894,-0.5032677994782706,-0.6709063432562241,-0.7540877530242215,-0.8034919262054128,-0.8360139925987243,-0.8588964230634218,-0.8757620767087988,-0.8886254109877237,-0.8986973629150861,-0.9067520442152288,-0.9173957889247448,Speaker_0004
-237.0491370811525,47.58463859163648,-22.68403808845548,18.40195827975565,-25.16381539453312,-13.223860039576948,-34.17629128601276,-14.46755153072489,-13.440939067555032,-7.28494788838819,-2.2040293206563244,-1.0577433772178964,-2.735356233335777,1.0,-1.448705733889222,1.5278458053385595,-1.3121182635270656,0.9013486526264566,-0.7083343456222962,0.6861165895919024,-0.6691878651016796,0.5730565476044295,-0.4777923671355911,0.3885578878375956,-0.2636359968561373,0.2034526242493048,-76.97356360714595,-1.0103234544285145,-0.5026612675086907,-0.6701047764011533,-0.7531937534226265,-0.8025476053823717,-0.8350417181256776,-0.8579102470151565,-0.8747720042510367,-0.887639330822151,-0.897722058108531,-0.9057937797893684,-0.91643364532891,Speaker_0004
-231.81629463033417,51.74797201908973,-26.88880671226884,12.953437107633937,-28.6250468166254,-17.31412686850697,-33.045998565994914,-11.533177088305402,-14.157422076415614,-5.982186410522278,-2.6743715680799385,-4.385776727870437,-6.096179441350441,1.0,-1.4551824441407184,1.5387271759084336,-1.2915100166135909,0.9066269869719852,-0.7544824583401629,0.7420880118964533,-0.692466022235332,0.5878250966633584,-0.4578209248569869,0.370472791328376,-0.2511265141618848,0.189416819724449,-77.77383641926221,-1.0093712795341898,-0.5023182229980908,-0.6696658911227122,-0.752744804147437,-0.8021235043399004,-0.8346602555442103,-0.8575817065801116,-0.8745027126575785,-0.8874330808653201,-0.8975805576858096,-0.9057164435988346,-0.9155102923584062,Speaker_0004
-244.97520252445625,37.96005352982043,-22.919042557197187,20.49712413609856,-17.73281465033343,-15.14183000826874,-34.409681959308706,-8.562174324119859,-17.017587365885543,-11.054414650054849,0.7521849085397186,-0.3573483804033761,-3.0489356451639686,1.0,-1.3287043280158288,1.41764461656914,-1.2217082969443325,0.9085974463049956,-0.778364759894583,0.7093568724235386,-0.713819084874889,0.5420716743723802,-0.3742403963173213,0.3189086526550509,-0.2112194936608673,0.179849504814127,-80.436303801287,-1.0109170092987718,-0.5026504792057854,-0.6700891022485675,-0.7531045448084656,-0.8023605763178283,-0.8347479744304998,-0.8575079343570462,-0.8742631047161291,-0.8870281564784245,-0.8970144080544952,-0.904996412989429,-0.916869121197022,Speaker_0004
-226.02978974444704,48.55772542048566,-24.90171856126003,19.786445193302217,-21.979973937280423,-17.928171172044532,-34.69270339192178,-12.902174879780471,-18.04564139894411,-9.503333447191942,-2.5901875735327344,-2.16441493807712,-6.397802171877694,1.0,-1.4581677958441193,1.5293437515922583,-1.245770096462071,0.9148902252157172,-0.8290279212074185,0.8089103377204017,-0.7927086620820657,0.5894944838164984,-0.3994359216655854,0.3463923536072713,-0.2679930941668306,0.202151225989713,-77.1143800155103,-1.010324005905432,-0.5027657777913938,-0.6702586955982113,-0.7534016647774172,-0.802811042406221,-0.8353613514853604,-0.8582863320716362,-0.8752044205273398,-0.8881274418602316,-0.8982644263718649,-0.906387706528697,-0.9164520931444392,Speaker_0004
-228.05085802377357,49.20064290322788,-31.583290672753375,18.140020872303225,-20.15837120348578,-18.317593755856343,-36.15562760141722,-14.24592025981118,-17.015838882992604,-6.525327758132673,-3.193223671734052,-0.3054925531120571,-5.709713672339781,1.0,-1.558721425541842,1.590072769350751,-1.3006296130426251,0.987597675029777,-0.9010201890360096,0.8801772840412326,-0.8261808123788847,0.6284641883170955,-0.4407582514591109,0.3791720209184682,-0.291702151215127,0.2164865408428635,-76.34065676054341,-1.010002308025196,-0.5027120078580611,-0.670190172734767,-0.7533484250063435,-0.8027835762899859,-0.835363673870294,-0.8583196039657625,-0.8752682715516062,-0.8882205192104823,-0.8983845871046432,-0.906531988093619,-0.9161097162888928,Speaker_0004
-242.38645031108325,44.56062346349984,-24.650732759649,20.223644391156597,-22.06855998924002,-14.1685402040758,-36.42846438044712,-12.121294132831396,-14.737985249379005,-11.644817083365536,-4.270660021895631,-3.1681719980632086,-1.8351868280622567,1.0,-1.4306648944232938,1.535672086904874,-1.302803903421417,0.9253848832207356,-0.7443338439271188,0.7242237238098256,-0.723001864477971,0.5614632151539479,-0.4066651802843666,0.3378142915932977,-0.2309918640363807,0.187484747395961,-77.87016731783373,-1.009890949804539,-0.5025958975082941,-0.6700251518649287,-0.7531428581613288,-0.8025429447871231,-0.8350925180400475,-0.8580222923630199,-0.8749493471175647,-0.8878848839417899,-0.8980376131228102,-0.9061795086809058,-0.9160589311617844,Speaker_0004
-209.0973875866464,42.68201535995144,-22.853324478747638,22.63688835420029,-18.13752565395145,-14.262026226892242,-37.26784509015448,-9.976127107263698,-14.34382893826572,-14.299421528867748,-3.5053383193243755,-1.3155915368196638,-7.153492297517038,1.0,-1.412500401734366,1.4783353972222852,-1.25957245911379,0.9380671705950324,-0.7996080819881728,0.7974631978559066,-0.76605625821194,0.5292708608294259,-0.3724871916271613,0.2914339986890565,-0.1881704969389795,0.1792732257307881,-75.95508691916466,-1.0107836178196383,-0.5028756165488191,-0.6703853641538381,-0.7534966583971594,-0.8028552414166732,-0.8353454488320069,-0.8582052908268554,-0.8750556090653395,-0.8879100337802046,-0.8979793076087691,-0.9060375711450068,-0.9167120742401492,Speaker_0004
-225.69806168464228,38.47600628152296,-24.802742251672576,25.18015885460284,-17.896213527501285,-17.719121085744447,-37.0530163546671,-8.652630682362647,-15.547358528831026,-11.558936252896968,-2.324788898629751,-1.050607081305673,-7.033627040982983,1.0,-1.4012027179015158,1.5172118966808743,-1.242589279000216,0.926454341878115,-0.8622595901045662,0.8364978527036174,-0.8282820275762648,0.5836562797266734,-0.3865712727034285,0.328006663753243,-0.2337989262113945,0.2079823180907994,-76.93649861935575,-1.0113340916973044,-0.5031573920764387,-0.6707663120638245,-0.7539371970503874,-0.8033391406155024,-0.8358636620562424,-0.8587516187316022,-0.8756249642472176,-0.8884975452600737,-0.8985798350455431,-0.9066456333418988,-0.9172157365694832,Speaker_0004
-245.71136966904385,38.075547532972216,-24.516572854489443,20.377897191032,-18.455930193286186,-13.45732219791223,-33.669103074314606,-10.174707238924997,-15.277391483390662,-10.083095820494147,-2.885910699352753,-0.9463301916931848,-4.332179006523316,1.0,-1.3584348659738386,1.4388799147136315,-1.2180569388625633,0.9030954935082888,-0.781150250830166,0.7871383529820077,-0.7673150825566838,0.5599084992116578,-0.3915767735555905,0.3088003355965245,-0.2098682798521155,0.1909916611787867,-79.40739031897971,-1.0109982146080807,-0.5028445617003953,-0.6703438616932944,-0.7534230919352175,-0.8027431615380625,-0.8351932500378466,-0.8580136205230591,-0.8748264067611022,-0.8876460882589295,-0.8976841098395333,-0.9057155008046364,-0.9173178425937178,Speaker_0004
-287.5494795166149,37.31315934698661,-22.24480977278664,13.581586961480774,-13.849135462510173,-9.977865193882328,-30.972703385626705,-9.229642871322776,-13.697270139978734,-7.600159041516743,-0.0472415697706267,-1.275392272249158,-2.411712806051802,1.0,-1.1383581534896443,1.1857102973309503,-1.037710063504443,0.7913956857251238,-0.645265585297721,0.6011244866764698,-0.5785406225684984,0.4589194274425282,-0.34040976610101,0.2795988217982841,-0.1840730208784558,0.1497633606259873,-88.30858485431041,-1.008375948987271,-0.5014008937338263,-0.6684486050780332,-0.7512835188666378,-0.8004494894407514,-0.8327977129667368,-0.8555529456090943,-0.8723299642346218,-0.8851391191477923,-0.8951888001490755,-0.9032507546987678,-0.9144889964698945,Speaker_0004
-236.9446368352528,44.31507794926376,-25.463968130888684,16.94998454134009,-21.724832782217096,-15.070321126727398,-34.704082570366225,-12.196249651836824,-15.753887542471364,-9.049948099276037,-2.187914172004113,-0.2827727580918685,-3.7319963103377263,1.0,-1.4535986571494872,1.513518914116131,-1.3060568776856831,0.9978573471759468,-0.8529512729957788,0.8241324511717029,-0.775093141126899,0.5985795074871033,-0.4361337287831808,0.3493757883947727,-0.2628548133919406,0.2019068841413541,-77.87916367978711,-1.00976325554947,-0.5024336774130987,-0.669803198840794,-0.7528620123653758,-0.802203648910536,-0.8346953279293853,-0.8575679376533005,-0.8744387628453578,-0.8873192320947749,-0.8974182713597991,-0.90550799533702,-0.9159029293592652,Speaker_0004
-243.5881792398282,43.54993132468466,-26.03763033249664,24.16390713029918,-19.56482476751806,-17.46468724014562,-36.26308504158873,-14.498556835604782,-16.07382504811415,-12.317982590537856,-2.81149645547314,-0.3015813345350201,-6.695683497510664,1.0,-1.4693536678051842,1.548608300177053,-1.2466221517702174,0.8664966766484677,-0.7579228277664276,0.7513077232377895,-0.7397988173085396,0.512411963212355,-0.3547732621670037,0.3223034395379805,-0.2339348370298078,0.1993143710511144,-77.43149368238943,-1.010926712112579,-0.5029574444745193,-0.6704957596916403,-0.7536246820154703,-0.8029964154825698,-0.8354970655997424,-0.8583653557890669,-0.8752224065510389,-0.8880818039942393,-0.8981539257772522,-0.9062121280619492,-0.916739704826069,Speaker_0004
-228.5363931245606,44.22793174982356,-26.32072775612464,24.875981186660155,-22.936941367885662,-22.88005928227663,-35.275442496629445,-12.287696430358636,-16.896948534434554,-6.225031181758475,-2.9760080878554134,-2.869963460923872,-7.255864868809543,1.0,-1.4789333790069286,1.551704711065996,-1.247298525114524,0.9224157402008496,-0.8508942025613376,0.817694480671303,-0.8011644776551679,0.6083357528373666,-0.4300695600301179,0.3794640835859627,-0.2601872116916682,0.2019081630696027,-76.19558863865365,-1.011756757910282,-0.5032807696643676,-0.6709214285139862,-0.7540824810599516,-0.8034583928055912,-0.8359489039165751,-0.85879828517459,-0.8756302453665323,-0.8884597451388363,-0.8984980970385107,-0.9065196725340192,-0.917291640954351,Speaker_0004
-235.54236336494776,39.89671555849494,-26.93790288568111,28.49398912771333,-19.49888723303112,-18.71856920578028,-37.31996651777474,-12.023719955555135,-14.718209099708234,-10.657724464475542,-2.529489324967564,-1.705491627803158,-4.278710645046208,1.0,-1.4575287625998403,1.5662273926013357,-1.3127279664416116,0.9511841443161396,-0.7912647176755151,0.7534361246716433,-0.7729445389396451,0.5850037819924316,-0.4041136352877713,0.3263439204166807,-0.2235539066763458,0.1960267010944341,-77.28937972598592,-1.011245898960815,-0.5030295421929606,-0.6705860674423955,-0.753703399337876,-0.8030514967553393,-0.835522597054664,-0.8583583027416293,-0.8751813105920135,-0.8880062013990299,-0.8980441398326984,-0.9060694073315064,-0.9171074734314792,Speaker_0004
-214.2980093335991,40.51263991164125,-27.13085266395272,23.12607590856818,-21.40526204707812,-17.29139935414165,-36.69922538248801,-11.040277113493746,-15.325326192516442,-10.714727804628074,-2.5973995836020283,-0.5681519097998089,-5.6074968702008405,1.0,-1.4177004089170075,1.5076885130732882,-1.2722411519435943,0.921768588903692,-0.7964678360726896,0.7561105146819689,-0.7382458819650182,0.5419542936192195,-0.393001355614432,0.348191493578638,-0.2391778428160677,0.1962769795145525,-76.86087922130446,-1.0113093180883057,-0.5030628828514939,-0.6706344004424325,-0.7537646228842617,-0.8031257282566492,-0.83561038178132,-0.8584599883483824,-0.8752968849073204,-0.8881352913266642,-0.8981860806570272,-0.9062233950646384,-0.9172301119905932,Speaker_0004
-275.99674250484134,36.96491584926494,-23.146775609541688,18.72290008920508,-17.97022707584894,-14.388475645141682,-29.75781634792252,-9.844524217372047,-16.10115374289942,-7.599221224533107,-1.18095633263331,-0.6062804183959672,-4.061149943930222,1.0,-1.2529476946595672,1.3430587247246244,-1.1120088225573777,0.8297337951964655,-0.7407740016872899,0.709771631313525,-0.6921368289976509,0.5440927730355738,-0.3859898530350084,0.326873889429011,-0.2362997325034872,0.1812847415850398,-83.06055185134805,-1.0088451688561888,-0.5019202577502699,-0.6691305947354752,-0.752101807846617,-0.8013885425709575,-0.8338453161059349,-0.8566979265388416,-0.8735614003480116,-0.8864460416667105,-0.8965600356166945,-0.904674686001867,-0.915099571138652,Speaker_0004
-269.8094648671047,40.33068249749023,-19.51746293375277,18.198635284084123,-18.418059221185672,-14.556737548038589,-28.592351899690858,-12.279457929707624,-14.705391103027276,-7.869698670260912,-0.5580712530505052,0.0186343377397085,-5.35897348911776,1.0,-1.2016053181678523,1.2541543046908068,-1.0164603628530242,0.6738456405912013,-0.6124053800461834,0.6230844116914578,-0.5927934086964384,0.4407513505822796,-0.3001755910424505,0.2715001875995614,-0.1881707344658521,0.1585134183254196,-85.45613969620499,-1.0077188067387886,-0.5012913641666418,-0.6683075462265949,-0.7511780786636815,-0.800403933147412,-0.8328221342756099,-0.8556513774422878,-0.8725032928451951,-0.8853862807703773,-0.8955072833787469,-0.903636759605122,-0.9142962431789016,Speaker_0004
-267.41265737208715,43.85491042035384,-22.132653202044075,18.39071709088297,-23.731899420499914,-15.463575390033608,-27.83002740706507,-11.556114008513456,-14.51058902325848,-9.541471512993889,-2.799346485239558,1.353920708614642,-2.4211300131013807,1.0,-1.329735433556185,1.3979272385654482,-1.1475137343142938,0.7850640122589132,-0.6448633506417905,0.6356664055341806,-0.622712637556213,0.4952368906278444,-0.3619347286250224,0.3210063082458784,-0.2264667388578947,0.1746175861866443,-83.32815635943514,-1.0087579470598136,-0.5018383231177337,-0.6690257272693724,-0.7519794851681421,-0.8012513825190393,-0.8336951889838444,-0.856536374935762,-0.8733897863531247,-0.8862656628412436,-0.8963722458057274,-0.9044810494723038,-0.9152510753333356,Speaker_0004
-287.13889207161094,34.06544793179122,-22.315150400067367,19.45350777485753,-18.45862643943863,-12.81123806196473,-26.90949513271335,-8.101660000828577,-12.4989508399996,-9.383035596786874,-1.6523343006179698,2.2076953472325678,-2.8721588171242423,1.0,-1.1818070930159144,1.280316456971162,-1.0484067249853997,0.7265913224482381,-0.601082525120123,0.5987459552808762,-0.5729013237683002,0.4436082860849206,-0.3345481855189318,0.2948922305432182,-0.2038040621890429,0.1635024603214617,-85.49608938776367,-1.0087104520864567,-0.5016691020917101,-0.6687949491289624,-0.7516804759072817,-0.8008827462391077,-0.8332575692985559,-0.8560316258977462,-0.8728206607268504,-0.8856356710469586,-0.8956855793987997,-0.9037424628187952,-0.914878057163048,Speaker_0004
-281.02559330892706,30.005043751628897,-20.463080652174693,14.663863614627578,-16.873258391622386,-8.457459834165677,-27.13560633442657,-4.7845783062201095,-11.634181444639934,-7.62576131023965,-4.094439350099526,-0.3933868834149211,-1.1002247805529408,1.0,-1.029203258384374,1.168783564821035,-1.0164623421592889,0.7549813558346004,-0.6535860871276835,0.6235122037637796,-0.563410904586568,0.4439134655042236,-0.3372777585129949,0.2889444185548975,-0.1907222313933722,0.1548061357610347,-87.03931805716425,-1.0079097771683796,-0.5012029484578477,-0.6681890445833542,-0.7509987217229718,-0.8001527956675559,-0.8324953281387039,-0.8552480993562481,-0.8720243525158642,-0.8848334562195685,-0.8948829301604013,-0.9029435279051682,-0.9139187111561587,Speaker_0004
-354.29580449288386,26.318348940672177,-17.167592958898293,15.45472950029686,-15.01171924729819,-12.867798255557782,-21.70727197329465,-7.189556006915273,-10.42195571219989,-6.222302464426551,-2.54243476658686,-0.5002690657109072,-2.0609680746921946,1.0,-0.9790939075936376,1.043309259979617,-0.8987610196187884,0.6650541230378976,-0.5803559704530405,0.5504134106600242,-0.5358052619568332,0.4191409504664224,-0.3111264094836976,0.2658690230004836,-0.1729444684233085,0.1361693759662446,-94.44965367478264,-1.00864993536002,-0.5010052538843307,-0.6679184671650322,-0.7505591141432165,-0.799509732605472,-0.8316358267754589,-0.8541689123534595,-0.8707274753154997,-0.8833241028380486,-0.8931686051119115,-0.901033728892266,-0.9139137938219548,Speaker_0004
-337.27163686415764,25.388400652113635,-15.703501183669651,13.962942986192893,-16.05739100229746,-9.376771936045508,-20.39516381006342,-8.303287833310575,-9.035035383058036,-6.663856182261909,-3.4163180359644487,0.1916266921142154,-0.0595357683831384,1.0,-0.9042129344470268,0.9756422497426464,-0.8157003278834272,0.5420128092840031,-0.4386409784424035,0.4323266408169672,-0.422052736462176,0.3191415107560344,-0.2550272529588465,0.2364538197049192,-0.159463623660796,0.1272164297208949,-96.4757659685206,-1.0076667931581214,-0.500612223545235,-0.6673993718208902,-0.7500012592244164,-0.7989507675793874,-0.8310968212983708,-0.8536641325007852,-0.8702681076904778,-0.8829198854815402,-0.8928285648725819,-0.900766371062282,-0.9134811853717684,Speaker_0004
-298.8487500534328,34.544952109188486,-14.417584293781156,16.752466764944856,-20.931474613473377,-12.873473467646203,-25.338488819280773,-9.586390536981314,-11.12751494997669,-8.074278368213754,-1.4163925469430791,-0.0334652660282133,-3.4395698763183318,1.0,-1.0433120429546026,1.1116027956607637,-0.9231385836527952,0.5656786071010769,-0.4719114819526515,0.4705436537820103,-0.4669735040336421,0.3539350158319466,-0.2415067021416678,0.2245350233936939,-0.1426602195857648,0.1284725826974933,-89.94421828968177,-1.007416183003704,-0.5009066586669947,-0.6677875619867801,-0.7505308282604107,-0.7996365559744789,-0.8319420823450132,-0.8546667531025403,-0.8714230687325093,-0.8842204606460446,-0.8942669761170109,-0.9023341021521448,-0.9143942359456728,Speaker_0004
-280.6246414982696,38.91176227225337,-19.437928258321584,16.24675198008752,-23.18753626032366,-14.59528393072908,-29.279648100502413,-10.197907263881651,-12.294528958078676,-7.4733145845993345,-1.1798556330158947,-0.646269087939929,-2.1585810012244995,1.0,-1.2833296898107258,1.3565898645688577,-1.1745546628259518,0.8255560725722401,-0.6497296000787377,0.627483461350983,-0.6031451052698871,0.5068762010480016,-0.3907653650539233,0.3395340686665614,-0.2225235041108251,0.1678828233518481,-82.42802230626431,-1.009578150504675,-0.5019632939645409,-0.6691765107175767,-0.752073260710904,-0.8012532869479558,-0.8335863496211141,-0.856304753324766,-0.873026735485077,-0.8857644782514168,-0.8957276728420824,-0.9036895843797776,-0.91483722515414,Speaker_0004
-232.1742262596269,53.0894744329914,-21.01035098349888,20.959605000956,-28.48387774574753,-19.95709949030915,-35.18309226450587,-14.775309446911638,-11.748214008027569,-9.338269571766032,-2.617161932078109,-2.332050049855444,-5.907469751637173,1.0,-1.4951457845821572,1.5447000210417785,-1.271329003094766,0.7913300658326899,-0.600782955803702,0.614158455447128,-0.6080513702807664,0.4516182127181476,-0.3152591270438754,0.2820572909359789,-0.1974521098749088,0.1688598884868143,-77.69941307432663,-1.0097256247402355,-0.5023459670043172,-0.6697099114699152,-0.7527724297068903,-0.8021223985095985,-0.8346251584876399,-0.8575106125172983,-0.874395294223225,-0.8872899523227082,-0.8974030649041861,-0.9055071633064448,-0.9162788582166072,Speaker_0004
-284.57179355532946,37.94179613377894,-19.744410879507686,18.78473834843818,-21.545319643588886,-16.30016354457752,-26.17328471970404,-10.635012255623511,-12.15591036463388,-6.298803090679999,-2.0757138093050056,0.0306357622887558,-2.259095370616279,1.0,-1.2088681544559,1.3032658160303323,-1.0346789113000798,0.6905790051386034,-0.5747883683774545,0.5812766574086717,-0.5777674920511198,0.470340504631921,-0.3620760465015333,0.3300698030575816,-0.2429756581261889,0.172289420771235,-85.39255724506998,-1.0082631645039837,-0.5015029413675748,-0.6685774885911715,-0.7514549321388448,-0.8006672772191947,-0.8330614575346038,-0.8558601550682289,-0.8726769766857911,-0.8855215671875958,-0.895601824963008,-0.9036889192829998,-0.9146594366750176,Speaker_0004
-213.99088972382455,46.62302724667133,-23.703167956087533,15.741416461463112,-31.672781299165077,-16.091792457231453,-29.446511166127525,-14.384160461779492,-11.790967535700448,-5.565646446850792,-6.758132293193484,0.0158923890145397,-5.458927373227233,1.0,-1.4221873515009762,1.470477966650692,-1.2187139384125407,0.7536436536014547,-0.635511112886074,0.6643284352626966,-0.6374462668949037,0.5175907965154469,-0.4246634041677208,0.3754063647939927,-0.2467536060961954,0.1999171299861185,-76.36029445591964,-1.0102225405730745,-0.5026014743917905,-0.6700201072317092,-0.7530885887280532,-0.8024248523251708,-0.8349038689716268,-0.8577597595026555,-0.8746116227758396,-0.887472363708677,-0.8975526119895094,-0.9056269594187892,-0.9169554988829128,Speaker_0004
-230.4077153217552,40.91741098945116,-28.780058909328805,26.099663926969416,-20.21197950570348,-22.623091307411837,-38.55646739241977,-11.584705980184998,-11.130883715470777,-7.77558104076066,-4.665744968149284,-0.0567233881017423,-7.8697734512945585,1.0,-1.475297227211087,1.5703785582646648,-1.2888186344605677,0.8981231460013208,-0.8056418858418972,0.8046495630293728,-0.7823177390710369,0.545081860451563,-0.3664435409101941,0.3432734249257931,-0.253909649525481,0.2145573874378061,-76.66435623675953,-1.0121634540033448,-0.5034033814656749,-0.6710762568437837,-0.7542255082688212,-0.803571875236668,-0.8360244757921007,-0.8588320313242594,-0.8756207458022972,-0.8884071047579937,-0.8984033057199897,-0.906383983757424,-0.9173941610118154,Speaker_0004
